rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
5430,5430,7337,2008,1,Smooth trip,2025-07-30 08:56:00
5431,5431,9820,898,3,Good ride,2025-01-15 06:37:00
5432,5432,5785,2975,3,Good ride,2025-07-04 12:40:00
5433,5433,6484,659,2,Smooth trip,2025-05-18 02:06:00
5434,5434,6467,1186,5,Good ride,2025-05-08 06:33:00
5435,5435,4926,706,5,Good ride,2025-08-09 01:09:00
5436,5436,6375,638,3,Smooth trip,2024-07-22 06:19:00
5437,5437,6291,1070,4,Good ride,2024-05-10 02:35:00
5438,5438,8155,2693,2,Good ride,2025-05-10 16:12:00
5439,5439,9197,594,5,Smooth trip,2025-03-07 23:24:00
5440,5440,4122,1790,4,Good ride,2025-11-17 11:26:00
5441,5441,5287,1399,1,Good ride,2025-11-28 09:14:00
5442,5442,5756,1339,5,Smooth trip,2025-10-10 01:09:00
5443,5443,5040,2338,3,Good ride,2024-07-30 21:43:00
5444,5444,8644,2111,2,Good ride,2025-08-06 13:05:00
5445,5445,4629,548,1,Smooth trip,2025-12-09 09:00:00
5446,5446,6386,2959,2,Good ride,2025-01-10 01:48:00
5447,5447,8292,2852,3,Good ride,2025-06-28 17:50:00
5448,5448,7225,1976,5,Smooth trip,2025-07-26 06:12:00
5449,5449,4826,431,5,Good ride,2024-02-26 20:44:00
5450,5450,3598,2701,1,Good ride,2025-03-15 01:54:00
5451,5451,4277,2554,4,Smooth trip,2024-01-16 01:03:00
5452,5452,8001,1020,5,Good ride,2024-11-11 20:57:00
5453,5453,8931,2891,3,Good ride,2025-08-06 14:39:00
5454,5454,7995,1021,3,Smooth trip,2024-07-18 12:27:00
5455,5455,8863,147,3,Good ride,2024-06-20 12:04:00
5456,5456,3329,2185,5,Good ride,2025-08-13 16:17:00
5457,5457,7048,791,3,Smooth trip,2024-04-20 12:20:00
5458,5458,7830,857,3,Good ride,2025-06-29 00:31:00
5459,5459,9126,338,2,Good ride,2025-06-23 11:58:00
5460,5460,3367,1301,5,Smooth trip,2025-09-05 09:06:00
5461,5461,6070,1660,3,Good ride,2025-07-29 15:07:00
5462,5462,4379,427,2,Good ride,2025-01-15 00:18:00
5463,5463,3879,1893,3,Smooth trip,2024-09-14 15:47:00
5464,5464,6158,2120,5,Good ride,2025-06-05 10:27:00
5465,5465,9723,445,1,Good ride,2024-12-30 03:43:00
5466,5466,9614,2395,2,Smooth trip,2025-05-19 22:47:00
5467,5467,9800,2020,3,Good ride,2024-02-21 19:47:00
5468,5468,7377,804,5,Good ride,2024-10-09 23:45:00
5469,5469,3625,589,2,Smooth trip,2025-03-23 06:51:00
5470,5470,8792,2936,3,Good ride,2024-08-30 11:49:00
5471,5471,4261,2037,5,Good ride,2024-10-19 08:57:00
5472,5472,9788,2033,5,Smooth trip,2024-06-09 06:19:00
5473,5473,4641,1116,1,Good ride,2024-05-29 20:24:00
5474,5474,6505,1464,3,Good ride,2025-02-26 06:28:00
5475,5475,6655,2099,5,Smooth trip,2025-03-11 07:26:00
5476,5476,9832,376,1,Good ride,2025-09-06 22:24:00
5477,5477,7019,627,2,Good ride,2025-11-29 01:02:00
5478,5478,5368,2768,3,Smooth trip,2024-09-12 15:39:00
5479,5479,9973,322,1,Good ride,2025-03-17 22:30:00
5480,5480,6756,2842,3,Good ride,2025-06-30 22:52:00
5481,5481,3782,1231,4,Smooth trip,2024-10-17 02:23:00
5482,5482,4119,996,2,Good ride,2024-11-15 22:21:00
5483,5483,3254,2451,2,Good ride,2025-09-09 00:06:00
5484,5484,5301,2699,5,Smooth trip,2024-07-03 04:34:00
5485,5485,8846,2263,3,Good ride,2024-09-09 23:47:00
5486,5486,9020,1938,3,Good ride,2025-11-29 17:13:00
5487,5487,7820,2585,2,Smooth trip,2024-11-24 01:37:00
5488,5488,3035,1462,5,Good ride,2024-07-10 09:49:00
5489,5489,4521,784,2,Good ride,2024-10-29 03:21:00
5490,5490,8948,1418,2,Smooth trip,2025-03-09 20:02:00
5491,5491,8572,2012,4,Good ride,2024-08-22 04:22:00
5492,5492,6117,830,1,Good ride,2025-11-11 03:25:00
5493,5493,6069,2670,1,Smooth trip,2025-12-09 01:56:00
5494,5494,5428,1809,1,Good ride,2024-06-23 16:28:00
5495,5495,4270,2572,4,Good ride,2024-03-29 02:30:00
5496,5496,4378,1630,1,Smooth trip,2024-11-15 20:43:00
5497,5497,3170,605,5,Good ride,2025-05-08 14:28:00
5498,5498,3630,303,2,Good ride,2025-04-20 23:03:00
5499,5499,4755,2651,1,Smooth trip,2024-10-11 13:01:00
5500,5500,6971,1309,5,Good ride,2024-07-07 19:12:00
5501,5501,5744,2023,2,Good ride,2025-08-23 16:26:00
5502,5502,7360,2754,5,Smooth trip,2024-06-15 01:58:00
5503,5503,6407,1177,1,Good ride,2024-07-08 13:16:00
5504,5504,7247,1038,2,Good ride,2024-09-18 09:45:00
5505,5505,4788,1699,4,Smooth trip,2024-05-02 04:26:00
5506,5506,8663,769,5,Good ride,2024-09-28 19:19:00
5507,5507,9020,2855,3,Good ride,2024-10-03 14:10:00
5508,5508,9923,2711,5,Smooth trip,2025-09-03 18:34:00
5509,5509,9005,2216,1,Good ride,2025-05-07 16:15:00
5510,5510,7982,476,3,Good ride,2025-03-03 16:07:00
5511,5511,9107,2306,2,Smooth trip,2024-12-05 07:30:00
5512,5512,7217,700,1,Good ride,2025-06-16 11:12:00
5513,5513,3505,879,3,Good ride,2024-01-24 05:09:00
5514,5514,3547,472,3,Smooth trip,2024-12-08 12:16:00
5515,5515,3397,2701,3,Good ride,2025-05-06 10:36:00
5516,5516,5792,419,1,Good ride,2025-01-10 21:55:00
5517,5517,9395,2664,1,Smooth trip,2024-10-09 21:40:00
5518,5518,6815,2072,5,Good ride,2025-05-17 09:57:00
5519,5519,5743,588,4,Good ride,2025-10-28 05:13:00
5520,5520,8913,1604,2,Smooth trip,2024-12-05 02:31:00
5521,5521,6142,2528,2,Good ride,2024-08-01 22:30:00
5522,5522,9086,1774,5,Good ride,2024-01-04 16:13:00
5523,5523,7558,2497,2,Smooth trip,2024-10-16 22:18:00
5524,5524,7937,1421,3,Good ride,2024-12-26 05:43:00
5525,5525,4160,2280,2,Good ride,2025-11-27 15:28:00
5526,5526,8503,2902,5,Smooth trip,2024-06-25 10:10:00
5527,5527,6855,634,2,Good ride,2024-08-29 21:39:00
5528,5528,7643,340,3,Good ride,2024-02-06 21:27:00
5529,5529,9072,446,2,Smooth trip,2024-09-18 23:56:00
5530,5530,5278,1971,3,Good ride,2025-07-12 07:46:00
5531,5531,9849,2413,5,Good ride,2025-03-07 09:07:00
5532,5532,3110,2018,3,Smooth trip,2024-12-30 10:21:00
5533,5533,7974,286,3,Good ride,2025-05-16 19:34:00
5534,5534,4268,2506,5,Good ride,2024-04-17 05:23:00
5535,5535,8609,689,5,Smooth trip,2025-03-25 20:56:00
5536,5536,5958,1691,2,Good ride,2024-06-01 22:44:00
5537,5537,9826,1056,5,Good ride,2024-10-03 11:53:00
5538,5538,5648,1019,5,Smooth trip,2025-05-09 01:23:00
5539,5539,6048,43,1,Good ride,2024-03-23 13:35:00
5540,5540,9967,809,1,Good ride,2024-08-03 01:11:00
5541,5541,4463,2306,3,Smooth trip,2025-06-29 03:15:00
5542,5542,5470,1381,3,Good ride,2025-05-24 00:39:00
5543,5543,7312,777,2,Good ride,2025-01-09 04:32:00
5544,5544,9159,2174,4,Smooth trip,2024-05-09 22:29:00
5545,5545,9637,2087,4,Good ride,2024-11-05 14:06:00
5546,5546,3059,2318,1,Good ride,2025-05-03 12:11:00
5547,5547,9407,2560,5,Smooth trip,2024-12-10 13:14:00
5548,5548,4517,2913,1,Good ride,2024-08-11 14:10:00
5549,5549,4574,2210,1,Good ride,2024-02-07 18:14:00
5550,5550,9965,1794,1,Smooth trip,2025-10-25 14:07:00
5551,5551,8319,1556,4,Good ride,2024-05-18 21:37:00
5552,5552,8806,2507,1,Good ride,2025-03-03 12:03:00
5553,5553,9687,961,1,Smooth trip,2024-04-03 11:59:00
5554,5554,5630,1625,4,Good ride,2024-11-07 14:43:00
5555,5555,5748,1896,1,Good ride,2025-05-24 11:06:00
5556,5556,7972,116,2,Smooth trip,2024-06-21 17:11:00
5557,5557,5092,35,3,Good ride,2025-03-08 05:40:00
5558,5558,8102,1725,1,Good ride,2024-05-18 19:50:00
5559,5559,9920,1728,4,Smooth trip,2024-01-10 09:16:00
5560,5560,3930,247,4,Good ride,2025-08-18 21:15:00
5561,5561,4458,26,5,Good ride,2025-07-25 01:05:00
5562,5562,8343,474,4,Smooth trip,2024-08-27 07:07:00
5563,5563,7312,1046,3,Good ride,2025-02-26 14:47:00
5564,5564,9156,2843,5,Good ride,2025-02-08 22:26:00
5565,5565,6536,158,1,Smooth trip,2024-06-13 13:50:00
5566,5566,5424,2704,3,Good ride,2024-01-26 11:30:00
5567,5567,7222,1453,5,Good ride,2024-06-10 21:06:00
5568,5568,8411,2377,5,Smooth trip,2025-02-28 07:04:00
5569,5569,5535,676,1,Good ride,2025-05-08 21:23:00
5570,5570,9829,1788,5,Good ride,2025-01-26 22:29:00
5571,5571,7947,732,2,Smooth trip,2024-03-21 09:15:00
5572,5572,8744,731,5,Good ride,2024-08-16 19:20:00
5573,5573,6869,1243,5,Good ride,2024-01-16 19:00:00
5574,5574,4168,1489,2,Smooth trip,2024-12-27 23:53:00
5575,5575,6471,984,3,Good ride,2025-12-24 18:51:00
5576,5576,5640,1139,5,Good ride,2025-06-02 16:55:00
5577,5577,6445,489,3,Smooth trip,2024-03-23 03:31:00
5578,5578,5136,2419,1,Good ride,2025-07-20 21:56:00
5579,5579,8794,1530,3,Good ride,2024-08-13 10:18:00
5580,5580,4394,2364,3,Smooth trip,2025-06-08 01:04:00
5581,5581,6949,1566,4,Good ride,2024-10-06 20:42:00
5582,5582,3186,2281,5,Good ride,2025-04-06 03:29:00
5583,5583,7107,2811,5,Smooth trip,2024-12-03 23:50:00
5584,5584,3427,2265,5,Good ride,2025-12-26 02:33:00
5585,5585,3246,837,1,Good ride,2024-03-05 03:41:00
5586,5586,9280,965,5,Smooth trip,2024-02-20 02:29:00
5587,5587,7282,1031,1,Good ride,2025-04-04 11:15:00
5588,5588,6133,2584,5,Good ride,2025-01-15 16:02:00
5589,5589,7641,645,3,Smooth trip,2024-02-21 03:50:00
5590,5590,3783,2998,3,Good ride,2025-04-08 16:24:00
5591,5591,3152,2388,4,Good ride,2025-02-21 03:56:00
5592,5592,3005,1569,2,Smooth trip,2024-10-08 11:06:00
5593,5593,6733,2971,5,Good ride,2025-09-01 03:00:00
5594,5594,9733,1884,4,Good ride,2025-10-27 20:56:00
5595,5595,7716,2209,2,Smooth trip,2025-03-06 23:26:00
5596,5596,5637,2530,1,Good ride,2024-08-10 07:28:00
5597,5597,7479,364,1,Good ride,2025-07-26 11:54:00
5598,5598,7485,236,3,Smooth trip,2025-09-26 07:21:00
5599,5599,8731,2203,3,Good ride,2024-03-12 08:40:00
5600,5600,3178,589,5,Good ride,2024-07-14 21:50:00
5601,5601,3848,1161,2,Smooth trip,2025-10-05 12:13:00
5602,5602,8923,2273,4,Good ride,2025-09-08 18:32:00
5603,5603,5834,857,1,Good ride,2024-10-16 02:26:00
5604,5604,8027,581,1,Smooth trip,2024-04-19 00:03:00
5605,5605,9033,1571,4,Good ride,2024-01-05 01:24:00
5606,5606,3154,1809,1,Good ride,2025-05-24 10:49:00
5607,5607,6447,1365,3,Smooth trip,2025-05-20 05:00:00
5608,5608,4730,499,2,Good ride,2025-09-20 22:49:00
5609,5609,7627,596,2,Good ride,2024-02-21 13:27:00
5610,5610,8355,2193,1,Smooth trip,2025-01-09 11:29:00
5611,5611,8183,745,1,Good ride,2024-01-06 13:05:00
5612,5612,8583,665,2,Good ride,2024-09-20 16:56:00
5613,5613,3519,377,2,Smooth trip,2024-09-28 01:29:00
5614,5614,9603,1691,2,Good ride,2024-07-02 11:10:00
5615,5615,5027,987,4,Good ride,2025-07-31 22:25:00
5616,5616,3874,2231,2,Smooth trip,2024-09-15 02:00:00
5617,5617,6159,986,2,Good ride,2025-07-13 16:49:00
5618,5618,4944,189,2,Good ride,2025-08-07 03:50:00
5619,5619,4019,1487,4,Smooth trip,2025-03-31 12:08:00
5620,5620,6776,2657,1,Good ride,2025-11-03 03:06:00
5621,5621,6028,97,1,Good ride,2024-06-18 19:06:00
5622,5622,7453,2939,3,Smooth trip,2025-02-06 21:37:00
5623,5623,7783,228,3,Good ride,2025-01-10 09:23:00
5624,5624,9698,70,3,Good ride,2024-12-10 10:15:00
5625,5625,9485,227,4,Smooth trip,2024-03-02 20:23:00
5626,5626,8002,2955,3,Good ride,2025-05-18 22:24:00
5627,5627,6543,1549,5,Good ride,2025-11-16 16:43:00
5628,5628,5011,472,5,Smooth trip,2024-07-13 03:53:00
5629,5629,3139,1648,1,Good ride,2025-12-07 14:56:00
5630,5630,5953,1238,5,Good ride,2024-11-06 17:53:00
5631,5631,8980,363,4,Smooth trip,2024-12-09 17:53:00
5632,5632,3834,265,3,Good ride,2024-11-30 08:51:00
5633,5633,6460,881,4,Good ride,2025-11-27 06:16:00
5634,5634,9817,495,2,Smooth trip,2025-12-15 09:34:00
5635,5635,3205,2654,1,Good ride,2025-04-18 14:14:00
5636,5636,6601,1895,3,Good ride,2025-02-20 21:33:00
5637,5637,4306,2381,5,Smooth trip,2025-05-02 16:07:00
5638,5638,6592,1181,3,Good ride,2025-07-06 03:29:00
5639,5639,4212,1069,5,Good ride,2025-01-09 07:02:00
5640,5640,5914,285,1,Smooth trip,2025-06-20 04:26:00
5641,5641,8309,2812,4,Good ride,2024-03-15 23:16:00
5642,5642,5480,539,5,Good ride,2025-04-09 22:27:00
5643,5643,7189,701,4,Smooth trip,2025-06-03 04:32:00
5644,5644,8769,992,2,Good ride,2024-12-25 03:02:00
5645,5645,8334,1969,1,Good ride,2025-03-23 17:25:00
5646,5646,7977,2164,4,Smooth trip,2024-02-05 18:01:00
5647,5647,8654,606,1,Good ride,2024-09-11 17:53:00
5648,5648,3012,1404,4,Good ride,2025-04-21 00:25:00
5649,5649,4198,2092,4,Smooth trip,2024-03-28 00:22:00
5650,5650,7609,13,3,Good ride,2025-12-26 08:39:00
5651,5651,8910,1583,4,Good ride,2025-07-25 17:11:00
5652,5652,9529,1948,2,Smooth trip,2024-06-17 12:22:00
5653,5653,6046,639,1,Good ride,2025-08-21 00:17:00
5654,5654,7809,2571,2,Good ride,2024-11-13 13:08:00
5655,5655,6596,964,1,Smooth trip,2024-08-08 22:33:00
5656,5656,8850,1672,4,Good ride,2025-02-27 11:55:00
5657,5657,7883,1882,3,Good ride,2024-01-23 12:26:00
5658,5658,5222,520,1,Smooth trip,2025-02-27 18:59:00
5659,5659,3658,302,1,Good ride,2024-01-01 03:28:00
5660,5660,6769,1149,3,Good ride,2024-02-11 21:33:00
5661,5661,5826,1569,5,Smooth trip,2024-08-10 05:26:00
5662,5662,6570,1654,2,Good ride,2024-01-15 16:49:00
5663,5663,4069,1990,2,Good ride,2025-01-20 20:35:00
5664,5664,7020,1702,2,Smooth trip,2024-03-08 05:44:00
5665,5665,8111,1699,5,Good ride,2025-04-26 15:11:00
5666,5666,6988,619,3,Good ride,2024-07-25 20:00:00
5667,5667,6387,2266,4,Smooth trip,2024-09-21 16:40:00
5668,5668,3568,1138,3,Good ride,2024-04-22 21:58:00
5669,5669,7673,1051,3,Good ride,2024-08-07 09:13:00
5670,5670,9968,2021,5,Smooth trip,2025-05-15 22:16:00
5671,5671,6854,502,3,Good ride,2024-09-09 14:14:00
5672,5672,4011,1806,4,Good ride,2024-07-08 11:19:00
5673,5673,6533,2105,5,Smooth trip,2024-12-14 01:20:00
5674,5674,3826,110,2,Good ride,2025-12-29 04:45:00
5675,5675,7931,2543,3,Good ride,2024-03-01 04:46:00
5676,5676,8614,1441,5,Smooth trip,2024-01-26 21:30:00
5677,5677,4305,1757,4,Good ride,2024-08-24 12:02:00
5678,5678,6762,97,2,Good ride,2024-09-03 01:36:00
5679,5679,7948,1147,1,Smooth trip,2024-09-25 05:22:00
5680,5680,9242,1801,5,Good ride,2024-09-09 05:05:00
5681,5681,5231,903,1,Good ride,2025-05-12 15:05:00
5682,5682,6758,2103,1,Smooth trip,2025-10-11 22:12:00
5683,5683,6954,1360,1,Good ride,2024-10-03 19:32:00
5684,5684,8093,1417,3,Good ride,2025-08-30 07:39:00
5685,5685,6818,2775,2,Smooth trip,2025-06-23 13:07:00
5686,5686,5506,1223,5,Good ride,2025-03-15 02:35:00
5687,5687,5012,582,5,Good ride,2025-09-23 09:51:00
5688,5688,7110,634,2,Smooth trip,2025-05-21 09:14:00
5689,5689,8842,1128,4,Good ride,2024-04-26 04:57:00
5690,5690,4566,1274,5,Good ride,2024-08-23 19:54:00
5691,5691,8484,1378,5,Smooth trip,2025-05-07 17:18:00
5692,5692,5384,2878,3,Good ride,2024-11-08 00:37:00
5693,5693,9480,228,2,Good ride,2025-01-26 18:49:00
5694,5694,3361,278,1,Smooth trip,2024-01-30 13:05:00
5695,5695,5684,2947,2,Good ride,2024-10-20 03:30:00
5696,5696,4606,730,5,Good ride,2025-08-30 23:10:00
5697,5697,8709,953,3,Smooth trip,2024-10-23 10:19:00
5698,5698,5606,1571,2,Good ride,2025-07-26 19:33:00
5699,5699,6227,2992,2,Good ride,2025-03-23 07:05:00
5700,5700,9014,42,5,Smooth trip,2025-01-26 16:23:00
5701,5701,8903,2656,5,Good ride,2024-05-10 10:01:00
5702,5702,7199,197,4,Good ride,2025-01-23 10:56:00
5703,5703,7577,1118,3,Smooth trip,2025-04-14 12:45:00
5704,5704,7471,2443,3,Good ride,2025-09-27 10:48:00
5705,5705,3961,2185,2,Good ride,2024-07-11 01:17:00
5706,5706,6990,700,1,Smooth trip,2025-06-06 08:37:00
5707,5707,9494,1696,5,Good ride,2025-06-08 23:22:00
5708,5708,6973,1415,2,Good ride,2024-09-11 06:50:00
5709,5709,5363,767,1,Smooth trip,2024-03-22 10:26:00
5710,5710,3136,1614,3,Good ride,2024-09-18 19:14:00
5711,5711,8644,984,3,Good ride,2025-05-10 15:39:00
5712,5712,7992,2733,2,Smooth trip,2024-09-17 12:39:00
5713,5713,7054,519,1,Good ride,2025-10-17 02:02:00
5714,5714,8169,4,5,Good ride,2025-03-17 19:49:00
5715,5715,6998,2440,2,Smooth trip,2025-08-19 19:15:00
5716,5716,5530,1207,5,Good ride,2025-08-05 08:07:00
5717,5717,9764,870,5,Good ride,2025-07-19 03:01:00
5718,5718,5348,712,1,Smooth trip,2025-02-17 06:38:00
5719,5719,9954,2289,5,Good ride,2025-09-06 19:50:00
5720,5720,5793,2960,5,Good ride,2025-03-30 21:08:00
5721,5721,3526,1506,4,Smooth trip,2025-05-23 08:06:00
5722,5722,7784,386,1,Good ride,2024-07-12 22:51:00
5723,5723,8112,1499,5,Good ride,2025-10-21 16:08:00
5724,5724,5918,1733,5,Smooth trip,2025-09-11 14:25:00
5725,5725,4497,1180,1,Good ride,2024-04-21 13:43:00
5726,5726,3430,583,1,Good ride,2025-07-02 21:20:00
5727,5727,5758,2644,2,Smooth trip,2024-02-22 00:16:00
5728,5728,6708,269,5,Good ride,2025-11-21 20:09:00
5729,5729,3422,2343,5,Good ride,2025-01-02 08:03:00
5730,5730,9750,2693,2,Smooth trip,2025-12-15 03:36:00
5731,5731,5441,1333,3,Good ride,2024-07-27 10:08:00
5732,5732,8453,1825,5,Good ride,2024-12-25 11:59:00
5733,5733,8732,2421,3,Smooth trip,2024-09-22 18:53:00
5734,5734,8573,1992,5,Good ride,2025-07-22 01:16:00
5735,5735,6941,2624,1,Good ride,2025-08-16 18:30:00
5736,5736,6173,738,2,Smooth trip,2024-02-29 06:35:00
5737,5737,3478,2763,4,Good ride,2024-03-16 08:50:00
5738,5738,6087,46,3,Good ride,2024-10-27 21:36:00
5739,5739,9277,2267,5,Smooth trip,2024-11-09 06:21:00
5740,5740,4672,500,1,Good ride,2025-08-12 03:14:00
5741,5741,3870,2565,2,Good ride,2025-01-10 04:20:00
5742,5742,7066,294,2,Smooth trip,2024-11-15 12:05:00
5743,5743,6319,1839,3,Good ride,2025-05-10 19:28:00
5744,5744,4962,1168,5,Good ride,2025-04-03 16:43:00
5745,5745,6213,1312,1,Smooth trip,2024-03-26 01:31:00
5746,5746,7485,132,3,Good ride,2025-05-18 14:25:00
5747,5747,3145,2836,3,Good ride,2025-02-18 19:02:00
5748,5748,8425,2821,5,Smooth trip,2025-03-27 09:53:00
5749,5749,3344,2694,4,Good ride,2024-06-18 03:44:00
5750,5750,7459,521,4,Good ride,2024-09-18 11:25:00
5751,5751,5876,2137,3,Smooth trip,2024-07-05 16:00:00
5752,5752,9797,666,3,Good ride,2024-12-01 22:10:00
5753,5753,7590,1005,1,Good ride,2025-01-02 05:03:00
5754,5754,8329,2760,3,Smooth trip,2024-07-06 02:59:00
5755,5755,4633,892,1,Good ride,2024-12-08 21:31:00
5756,5756,6375,1684,2,Good ride,2025-05-01 00:02:00
5757,5757,9378,2592,2,Smooth trip,2025-04-04 22:34:00
5758,5758,9961,389,2,Good ride,2024-05-27 10:24:00
5759,5759,9571,1398,5,Good ride,2025-01-31 05:40:00
5760,5760,5082,2129,4,Smooth trip,2025-11-19 21:19:00
5761,5761,3070,618,1,Good ride,2024-02-07 23:43:00
5762,5762,4879,2018,3,Good ride,2025-12-03 00:21:00
5763,5763,4188,1511,5,Smooth trip,2024-06-22 16:58:00
5764,5764,9726,2383,1,Good ride,2024-11-25 11:39:00
5765,5765,5489,1037,1,Good ride,2024-05-28 23:34:00
5766,5766,6354,1559,3,Smooth trip,2024-05-26 14:51:00
5767,5767,7061,2265,4,Good ride,2024-05-21 02:13:00
5768,5768,6557,204,5,Good ride,2024-04-29 04:41:00
5769,5769,4150,219,4,Smooth trip,2024-08-11 16:37:00
5770,5770,3076,2619,4,Good ride,2025-03-10 02:27:00
5771,5771,3281,1293,5,Good ride,2024-06-25 14:16:00
5772,5772,7420,2962,1,Smooth trip,2024-05-15 21:47:00
5773,5773,6516,294,1,Good ride,2025-09-17 17:58:00
5774,5774,8132,1763,1,Good ride,2025-05-27 02:53:00
5775,5775,4490,1857,1,Smooth trip,2025-06-11 01:34:00
5776,5776,7568,845,2,Good ride,2024-03-04 16:59:00
5777,5777,7338,768,2,Good ride,2024-03-14 11:20:00
5778,5778,7311,1918,1,Smooth trip,2025-03-26 15:19:00
5779,5779,6548,2712,3,Good ride,2025-09-11 21:16:00
5780,5780,8236,404,1,Good ride,2025-09-30 14:21:00
5781,5781,8085,621,5,Smooth trip,2025-12-05 00:09:00
5782,5782,6404,2052,3,Good ride,2024-05-25 21:56:00
5783,5783,5946,2838,4,Good ride,2024-01-30 13:39:00
5784,5784,5772,2601,4,Smooth trip,2025-09-11 13:37:00
5785,5785,5030,2996,3,Good ride,2025-08-27 16:59:00
5786,5786,5633,1133,5,Good ride,2024-03-13 17:38:00
5787,5787,4848,2774,4,Smooth trip,2025-06-18 18:30:00
5788,5788,5631,1474,3,Good ride,2025-06-16 13:56:00
5789,5789,6903,2516,3,Good ride,2025-08-06 12:16:00
5790,5790,6826,1302,1,Smooth trip,2024-09-29 17:13:00
5791,5791,5677,550,5,Good ride,2024-10-10 05:26:00
5792,5792,6157,2147,4,Good ride,2025-07-26 19:34:00
5793,5793,8452,2108,1,Smooth trip,2025-11-12 10:50:00
5794,5794,6844,2581,2,Good ride,2025-02-28 18:30:00
5795,5795,4070,798,5,Good ride,2024-08-29 03:48:00
5796,5796,5516,2456,1,Smooth trip,2025-06-24 23:25:00
5797,5797,6867,713,1,Good ride,2024-08-27 07:04:00
5798,5798,6714,2342,4,Good ride,2024-12-21 18:59:00
5799,5799,4112,2311,3,Smooth trip,2024-02-10 22:29:00
5800,5800,8686,165,1,Good ride,2025-03-20 02:35:00
5801,5801,8015,1479,5,Good ride,2024-06-15 18:45:00
5802,5802,6358,1827,5,Smooth trip,2025-09-17 20:34:00
5803,5803,3318,548,3,Good ride,2024-02-13 11:22:00
5804,5804,6855,1310,1,Good ride,2025-01-17 23:41:00
5805,5805,3729,711,2,Smooth trip,2024-04-08 23:53:00
5806,5806,4600,1502,4,Good ride,2025-02-22 18:25:00
5807,5807,7488,307,2,Good ride,2024-11-15 18:58:00
5808,5808,6667,2786,1,Smooth trip,2024-11-25 08:34:00
5809,5809,9818,2771,1,Good ride,2024-10-29 20:23:00
5810,5810,8192,46,4,Good ride,2025-07-27 15:38:00
5811,5811,4005,2936,5,Smooth trip,2025-05-10 10:02:00
5812,5812,9590,2853,5,Good ride,2025-10-15 21:35:00
5813,5813,7622,2821,3,Good ride,2025-05-16 12:59:00
5814,5814,7238,1117,4,Smooth trip,2024-07-02 14:54:00
5815,5815,6879,2535,1,Good ride,2024-10-10 20:37:00
5816,5816,4658,1481,2,Good ride,2024-03-02 05:18:00
5817,5817,4108,1031,4,Smooth trip,2024-03-09 19:23:00
5818,5818,4622,2305,5,Good ride,2024-10-28 03:27:00
5819,5819,3493,2678,3,Good ride,2025-03-04 05:21:00
5820,5820,4690,2494,5,Smooth trip,2024-11-12 07:13:00
5821,5821,3750,2382,4,Good ride,2024-03-14 06:51:00
5822,5822,9351,2913,2,Good ride,2024-10-24 06:13:00
5823,5823,3290,2791,1,Smooth trip,2024-11-29 15:28:00
5824,5824,6112,2806,2,Good ride,2024-02-16 11:41:00
5825,5825,7814,1454,5,Good ride,2025-01-20 03:00:00
5826,5826,6120,2851,1,Smooth trip,2025-06-01 11:17:00
5827,5827,7770,2688,3,Good ride,2024-07-19 12:01:00
5828,5828,9482,360,3,Good ride,2025-06-22 11:17:00
5829,5829,9583,147,3,Smooth trip,2024-01-08 22:46:00
5830,5830,3804,2967,3,Good ride,2025-03-08 16:44:00
5831,5831,5328,142,2,Good ride,2024-09-08 22:31:00
5832,5832,3664,722,4,Smooth trip,2025-02-11 21:36:00
5833,5833,9077,1579,3,Good ride,2024-07-14 15:20:00
5834,5834,9010,2811,3,Good ride,2024-07-18 18:35:00
5835,5835,9737,330,2,Smooth trip,2024-04-23 03:25:00
5836,5836,8118,195,2,Good ride,2024-03-01 07:55:00
5837,5837,9132,454,1,Good ride,2024-08-29 21:21:00
5838,5838,4299,1558,2,Smooth trip,2025-05-04 22:58:00
5839,5839,5443,432,5,Good ride,2024-01-24 12:37:00
5840,5840,3370,1311,4,Good ride,2025-02-02 21:46:00
5841,5841,6167,1489,1,Smooth trip,2024-08-17 17:12:00
5842,5842,8499,1878,1,Good ride,2025-03-14 09:49:00
5843,5843,5661,1640,4,Good ride,2024-01-26 12:41:00
5844,5844,5267,2486,5,Smooth trip,2024-08-01 00:50:00
5845,5845,9339,424,4,Good ride,2024-09-18 06:56:00
5846,5846,6599,1375,1,Good ride,2024-06-18 19:38:00
5847,5847,7284,275,5,Smooth trip,2025-02-07 14:40:00
5848,5848,5051,1901,4,Good ride,2025-03-05 08:12:00
5849,5849,4326,580,3,Good ride,2025-02-14 21:48:00
5850,5850,3615,1616,3,Smooth trip,2025-05-09 13:36:00
5851,5851,5152,872,2,Good ride,2025-07-26 02:01:00
5852,5852,5121,2064,2,Good ride,2024-05-01 14:56:00
5853,5853,9399,1191,2,Smooth trip,2025-08-05 11:16:00
5854,5854,7171,1584,5,Good ride,2025-02-06 21:44:00
5855,5855,8060,794,5,Good ride,2025-03-19 22:14:00
5856,5856,6776,632,3,Smooth trip,2024-03-28 07:00:00
5857,5857,3963,149,5,Good ride,2024-01-06 09:43:00
5858,5858,5349,465,2,Good ride,2025-02-15 11:05:00
5859,5859,7972,293,2,Smooth trip,2025-07-31 04:57:00
5860,5860,3276,2511,1,Good ride,2024-12-16 08:09:00
5861,5861,9800,725,4,Good ride,2024-12-18 06:54:00
